parcel_id,latitude,longitude
020230019,40.3758269,-111.8000695
020160011,40.3743342,-111.8000964
020160012,40.374286,-111.8004583
020160013,40.3738387,-111.8005964
020160014,40.3736158,-111.8008949
020160017,40.3728446,-111.8009185
020160018,40.3730823,-111.8009158
010680021,40.3946326,-111.8507956
010680022,40.393894,-111.8518415
010680023,40.3938153,-111.8521801
010680024,40.3951003,-111.8512056
010680025,40.395251,-111.8505301
010710011,40.3935172,-111.8490828
010710013,40.3932508,-111.8490853
010910159,40.3987237,-111.8386055
020010001,40.4511021,-111.7738606
020010004,40.4513081,-111.7752483
020060058,40.4535089,-111.7759792
020060061,40.4535096,-111.7749252
020060062,40.4535093,-111.7754337
020230021,40.3763315,-111.7993094
020230022,40.3764594,-111.7989398
020230023,40.3760788,-111.799242
020020026,40.4550719,-111.7780891
020020027,40.4552777,-111.7780899
020020031,40.4510647,-111.7793839
020020034,40.4520747,-111.7781821
020230024,40.3758032,-111.7992292
020230025,40.3759663,-111.7989888
020230026,40.3752958,-111.7990716
020230028,40.3756246,-111.799207
020230029,40.3758599,-111.8008695
020230030,40.3765823,-111.7993709
020230032,40.3765758,-111.7991557
010710015,40.3928056,-111.8490874
010710018,40.3928064,-111.8487906
010710019,40.393035,-111.8479506
010710021,40.3928689,-111.8484888
010710024,40.3930422,-111.8489201
020070001,40.4546873,-111.7771534
020070002,40.4548554,-111.7775286
020070004,40.4555566,-111.7761045
020070005,40.4554427,-111.7753626
020070006,40.4546154,-111.7761475
020140059,40.3735779,-111.7954782
020020036,40.4508648,-111.7795268
020020037,40.4507879,-111.7795265
020020044,40.4514879,-111.7789034
020020045,40.4515906,-111.7793243
020020046,40.4513655,-111.7793372
020020050,40.4514963,-111.7781846
020070035,40.4548862,-111.7755048
020230033,40.3766043,-111.799425
020020086,40.4528209,-111.7792363
020020089,40.4552601,-111.7785226
020020090,40.455499,-111.7781821
020020091,40.4522956,-111.7792575
010710027,40.3933931,-111.8483722
010860012,40.3970205,-111.8484199
010860014,40.3970675,-111.8485959
010860020,40.3968301,-111.8485398
010860025,40.396648,-111.8483451
010860026,40.3964945,-111.8481928
020140060,40.3733135,-111.7955681
020140061,40.3733661,-111.7953138
020140066,40.3744667,-111.79349
020140067,40.3743295,-111.7934916
020140073,40.3729752,-111.7946879
020070037,40.4541848,-111.776018
020080009,40.4544243,-111.7739951
020080011,40.454684,-111.7741195
020080014,40.4554773,-111.7737086
020080015,40.4549106,-111.7740054
020020094,40.4531331,-111.7793862
020020095,40.4531301,-111.7787611
020020501,40.4543997,-111.7783952
020100004,40.4559669,-111.7747515
010860028,40.3968706,-111.8481452
010860029,40.3967563,-111.8488312
010860030,40.3967083,-111.8492121
010900093,40.3966078,-111.8430147
020140076,40.3737313,-111.7939045
020190033,40.3752613,-111.8052845
020190035,40.3760387,-111.8058576
020190036,40.3765455,-111.8057163
020190038,40.3754101,-111.8059863
020080018,40.4555819,-111.7741572
020080024,40.4551428,-111.7740086
020150026,40.374481,-111.7962726
020150027,40.3743801,-111.7965698
020150028,40.3742546,-111.7962752
020150033,40.3729037,-111.7965775
020100007,40.4570758,-111.7748891
020100008,40.4573088,-111.7748222
020100017,40.4568506,-111.7762222
020100024,40.4559667,-111.7750144
020100025,40.4562894,-111.7760829
020100026,40.4568582,-111.7767605
010900094,40.3986128,-111.8477004
010900097,40.398142,-111.8466698
020190039,40.3755789,-111.8056062
020190041,40.3754956,-111.8056046
020190042,40.3755618,-111.8060481
020190043,40.3757269,-111.8060374
020010008,40.4515775,-111.7761959
020010009,40.4515764,-111.7766629
020010011,40.4517919,-111.774909
020150035,40.3738126,-111.7963878
020150036,40.3732497,-111.7971243
020150037,40.3732485,-111.7968278
020150038,40.3733762,-111.7976255
020240013,40.3758575,-111.7981153
020100027,40.4562137,-111.7748984
020160019,40.3729665,-111.8005174
020160021,40.3729632,-111.8001616
010900098,40.3966489,-111.8445694
010910003,40.3950268,-111.8382749
010910004,40.396058,-111.8421595
010910005,40.3958399,-111.8421584
010680026,40.3952489,-111.850817
010680027,40.3952267,-111.8521956
010680028,40.3951121,-111.8523574
020010013,40.4513582,-111.7773128
020010015,40.4504235,-111.7777082
020010017,40.4512602,-111.7746277
020010018,40.4506317,-111.7743025
020010019,40.4509207,-111.7758576
020010020,40.451327,-111.7756521
020070008,40.4548514,-111.7761487
020240014,40.3753556,-111.7977018
020240015,40.3757,-111.798117
020240016,40.3762546,-111.7980812
020240017,40.3761414,-111.7980824
020240018,40.3760056,-111.798084
020160022,40.3739888,-111.7994093
020160023,40.3734888,-111.799119
020160024,40.3729059,-111.7993355
020160025,40.3729047,-111.7991597
020160026,40.372882,-111.79895
020160027,40.3731436,-111.7991229
020240021,40.3764002,-111.7982567
010680032,40.395798,-111.850803
010680033,40.3954804,-111.8522685
010680034,40.3958797,-111.8520869
010680038,40.3955535,-111.8508197
010680039,40.3941064,-111.8515281
020130045,40.3733823,-111.7913903
020070012,40.4546718,-111.7758045
020070013,40.4549053,-111.7748782
020070014,40.4546711,-111.7750294
020070015,40.4546479,-111.7747594
020070016,40.4554028,-111.7748968
020070017,40.4556052,-111.7748979
020070018,40.4551579,-111.7748955
020240019,40.3765777,-111.7981745
020240020,40.3765084,-111.7980966
020020052,40.4513777,-111.7781839
020020053,40.4540928,-111.778394
020020054,40.4542474,-111.7783946
020020059,40.4514848,-111.7785883
020240022,40.3764578,-111.7978519
020240023,40.3765339,-111.7979762
020240024,40.3765994,-111.7980928
020240025,40.376208,-111.7976003
020240026,40.3765787,-111.7983225
020240028,40.376433,-111.7973922
020130046,40.3729295,-111.7913955
020130047,40.3742409,-111.791026
020130049,40.3742422,-111.7912462
020130050,40.3751043,-111.7922361
020130051,40.3749418,-111.7919542
020130053,40.3738745,-111.7914044
020070020,40.4544657,-111.7748897
020140080,40.3737936,-111.7935444
020140081,40.3741704,-111.7934955
020020060,40.4520738,-111.7785686
020020061,40.4520724,-111.7791613
020020068,40.4535037,-111.7788847
020020070,40.4535,-111.7793482
020080025,40.4553655,-111.7741538
020080029,40.4539822,-111.7741899
020240031,40.3765838,-111.7970802
020240032,40.3754536,-111.7969371
020030008,40.4522441,-111.7828351
020030010,40.4523622,-111.7813126
020030011,40.4523387,-111.7821006
020030012,40.4524105,-111.7803644
020030018,40.4520987,-111.7807613
020130054,40.373757,-111.7910598
020180028,40.3733357,-111.8045663
020180041,40.3746571,-111.8063735
020180042,40.3745183,-111.8062128
020190001,40.3749848,-111.8042263
020190004,40.3752338,-111.8042235
020150001,40.3735862,-111.7963904
020150002,40.3733596,-111.796393
020150003,40.3731442,-111.7963493
020150005,40.3729026,-111.7962797
020150014,40.3735267,-111.7981712
020190044,40.3757285,-111.8056046
020190045,40.3758128,-111.8055743
020080036,40.4522783,-111.7735969
020080037,40.4522912,-111.7741741
020080038,40.4526755,-111.7739131
020080039,40.4532992,-111.7737668
020080041,40.4532983,-111.7741483
020080043,40.454105,-111.7739111
020030020,40.4526574,-111.7811243
020030021,40.4526508,-111.7814536
020030029,40.4521092,-111.780365
020030031,40.452697,-111.7804139
020030039,40.4524502,-111.7823024
020100029,40.4567649,-111.7749263
020100030,40.4564573,-111.774902
020190005,40.3754612,-111.8043725
020190006,40.3759369,-111.8044027
020190008,40.3750913,-111.8058193
010910139,40.398224,-111.8396135
010910140,40.3979715,-111.8396092
010910141,40.3984686,-111.8396176
020190047,40.3757353,-111.8053088
020190049,40.3751156,-111.8047492
020190052,40.3767044,-111.8063473
020190053,40.3763417,-111.8061132
020190054,40.3751275,-111.8050082
020150039,40.3730208,-111.7974154
020150040,40.3730323,-111.7976345
020160002,40.374476,-111.8010036
020160003,40.3744514,-111.8007078
020160004,40.3743872,-111.7997011
020160005,40.3744648,-111.7992873
020160006,40.3742262,-111.7991106
020100031,40.4571208,-111.7756043
020100032,40.4566593,-111.7773779
020110037,40.4564386,-111.7788379
020110043,40.4560498,-111.7801191
020110045,40.455907,-111.7783532
020110046,40.4559178,-111.7780186
020160028,40.3729493,-111.799914
010910142,40.3966497,-111.843232
010910145,40.3986143,-111.8389518
010910146,40.3963393,-111.8428553
010910149,40.3979756,-111.8386954
020190055,40.3748735,-111.8063778
020010021,40.4513849,-111.7768548
020010022,40.4517469,-111.7772859
020020006,40.4518479,-111.7783638
020020007,40.4518427,-111.7793998
020020008,40.4518436,-111.7789885
020160007,40.3745259,-111.7989906
020160008,40.3742949,-111.8010056
020200013,40.3753705,-111.8035895
020200014,40.3751761,-111.8036545
020200015,40.3748919,-111.8019688
020160029,40.372948,-111.7997169
020160032,40.3743695,-111.7989924
020160035,40.3734784,-111.8008965
020160039,40.3737152,-111.7991164
010910150,40.3974821,-111.8385013
020060045,40.4531195,-111.7752962
020060048,40.4530926,-111.7766419
020060050,40.453003,-111.7769789
010890032,40.3935937,-111.8414305
010890033,40.3934947,-111.8403974
010650009,40.3916758,-111.8533606
010660002,40.3916732,-111.8541891
010660003,40.391482,-111.854505
010660004,40.3914401,-111.8547728
010660006,40.3913648,-111.854931
010900011,40.3974974,-111.8474269
010670038,40.3938746,-111.8537022
010670039,40.3938787,-111.8534779
010670041,40.3941245,-111.8535946
010670042,40.3938915,-111.8531958
010670043,40.394192,-111.8542687
010900018,40.3971446,-111.8469916
010900024,40.3969443,-111.8463461
010670077,40.3926637,-111.8536879
010670078,40.392328,-111.8536614
010670082,40.3938631,-111.8561523
010670084,40.3943448,-111.8556985
010670085,40.3943424,-111.854725
010860008,40.3971895,-111.8488327
010860009,40.3969988,-111.8490249
010900025,40.3973132,-111.8452351
010900028,40.3965418,-111.8456998
010900030,40.3969853,-111.8464239
010900031,40.3968442,-111.8461606
010660007,40.3913384,-111.8543747
010660008,40.3914564,-111.8541994
010670001,40.3913963,-111.8561694
010670002,40.3931067,-111.8529134
010670004,40.3928296,-111.852912
010690066,40.3977046,-111.8549941
010690069,40.3987163,-111.851769
010670046,40.3933382,-111.8564122
010670047,40.3933374,-111.8566903
010670048,40.3932144,-111.8561365
010690130,40.3978437,-111.8553266
010690135,40.3956035,-111.8544217
010690136,40.3955155,-111.8553877
010670087,40.3939423,-111.852877
010670089,40.3919117,-111.8554736
010670090,40.3916219,-111.8553529
010670091,40.3916985,-111.8551021
010690180,40.3981536,-111.8515926
010690181,40.3980666,-111.8521058
010900032,40.3966961,-111.8459145
010900036,40.3964079,-111.8454345
010900037,40.3964571,-111.8453361
010900039,40.3980601,-111.843711
010680016,40.3939168,-111.8516189
010680017,40.3939701,-111.8521626
010680018,40.394164,-111.8521346
010690075,40.3988709,-111.8515513
010690076,40.3964497,-111.8534248
010690077,40.3964481,-111.8538457
010690080,40.3988685,-111.8566683
010690083,40.3963702,-111.8544876
010690085,40.3990151,-111.856615
010690086,40.3989886,-111.8562911
010690139,40.3960997,-111.8549004
010690140,40.3957083,-111.8549052
010690143,40.3955662,-111.8538281
010690144,40.3955724,-111.8534126
010690147,40.396112,-111.8537201
010790014,40.3944063,-111.8502503
010690182,40.3983173,-111.8514148
010690183,40.3985035,-111.8508497
010690184,40.3987281,-111.8511497
010690185,40.3986918,-111.8509926
010690186,40.3976368,-111.8522803
010680071,40.3953485,-111.8517931
010680072,40.3951229,-111.8518804
010680073,40.3949926,-111.8518901
010690003,40.3986429,-111.8524828
010690004,40.3987189,-111.8521536
010730010,40.3935699,-111.8452034
010750013,40.3947772,-111.84352
010760001,40.3941323,-111.8451982
010760004,40.3940122,-111.845849
010760005,40.3942576,-111.8458681
010760006,40.3941273,-111.8454354
010760007,40.3941223,-111.8456004
010760008,40.3944906,-111.8457131
010790015,40.3944135,-111.849748
010800004,40.3956971,-111.8499656
010810002,40.3951145,-111.8481153
010810005,40.3953535,-111.848064
010810006,40.3953382,-111.8483519
010810013,40.3960578,-111.8480857
010820011,40.3956183,-111.846643
010820014,40.3958322,-111.8466525
010830001,40.3951923,-111.8450454
010830002,40.3954392,-111.8451598
010830003,40.395491,-111.8449002
010730012,40.3928272,-111.8457677
010730015,40.3930782,-111.8449272
010730016,40.3928908,-111.8451775
010730017,40.3930754,-111.8457743
010730018,40.3933154,-111.8457817
010730019,40.393463,-111.8454802
010730020,40.3935669,-111.8453218
010760009,40.3947315,-111.8458999
010760010,40.3947486,-111.8455586
010900040,40.3982217,-111.8438603
010900041,40.3987219,-111.8436902
010900043,40.3983816,-111.8436849
010900044,40.3987557,-111.845178
010810016,40.3956,-111.8482575
010810017,40.3956841,-111.8490936
010900052,40.3987306,-111.8499691
010900060,40.3984925,-111.8464649
010900061,40.3984692,-111.8463904
010900072,40.3959893,-111.843656
010900074,40.3961772,-111.8440002
010830004,40.3951516,-111.8458634
010830005,40.3954047,-111.8458763
010830006,40.3953085,-111.8453786
010830007,40.3957952,-111.8452573
010900082,40.3986475,-111.8447675
010900083,40.3986278,-111.844656
010730021,40.3928226,-111.8448116
010890002,40.3931672,-111.841969
010890003,40.3923496,-111.841838
010890005,40.3924486,-111.840711
010890007,40.3935865,-111.842756
010890009,40.3921054,-111.8427082
010890010,40.392314,-111.8427093
010900045,40.3985458,-111.8436897
010900046,40.3985798,-111.8444996
010900048,40.3987019,-111.8449811
010900050,40.3984369,-111.8462869
010670005,40.3925026,-111.8533867
010670006,40.3919378,-111.8544241
010670007,40.3924737,-111.8543814
010900075,40.3985292,-111.8491207
010900076,40.396467,-111.8438208
010900078,40.3962012,-111.8436878
010670049,40.3940431,-111.8546825
010670050,40.3930409,-111.8535397
010670051,40.3934404,-111.8534166
010900084,40.3986361,-111.8441815
010900087,40.3966515,-111.8442756
010890013,40.392905,-111.8425938
010890014,40.3930921,-111.8426727
010890015,40.393093,-111.8423614
010630011,40.392315,-111.8496114
010630013,40.3923141,-111.8499425
010640001,40.3916819,-111.8511455
010670008,40.3919674,-111.8549213
010670009,40.3922215,-111.8543841
010670011,40.3918964,-111.855208
010670012,40.3923808,-111.8566199
010670013,40.3920089,-111.8554984
010670014,40.3919981,-111.8563698
010670016,40.3925302,-111.8566229
010690091,40.3976194,-111.8526372
010670052,40.3934344,-111.8537198
010670053,40.3938968,-111.8542671
010670054,40.3930229,-111.8544699
010670055,40.3928315,-111.8542887
010670056,40.3934724,-111.8527924
010690149,40.395571,-111.8529465
010690156,40.3964035,-111.852281
010900089,40.3966007,-111.8444366
010900090,40.3971639,-111.8444645
010900091,40.3972827,-111.8440235
010670092,40.3913769,-111.8558298
010670096,40.3946931,-111.8537725
010640002,40.3920729,-111.8520658
010640003,40.3916761,-111.8514816
010640004,40.3916752,-111.8517714
010640005,40.3915748,-111.8520844
010640007,40.3918382,-111.8520875
010640008,40.392054,-111.8514125
010690007,40.398877,-111.851317
010690099,40.3986988,-111.8563143
010690101,40.3983255,-111.8562144
010690102,40.3982798,-111.8559791
010690106,40.3982753,-111.8553387
010690107,40.3982487,-111.8550512
010690108,40.3981926,-111.8548801
010690109,40.3981976,-111.8546126
010690157,40.3963359,-111.8519755
010690158,40.3969519,-111.8513481
010690163,40.3987355,-111.8558878
010690164,40.3989794,-111.8558288
010690165,40.39497,-111.8527712
010690166,40.3950626,-111.8528721
010670097,40.3945237,-111.8537643
010670098,40.3946886,-111.8533189
010670102,40.3947287,-111.8529696
010670104,40.3944224,-111.8533341
010670105,40.3943269,-111.8528685
010690012,40.396257,-111.8524457
010690018,40.398887,-111.855308
010690024,40.3967714,-111.8531688
010690032,40.3979032,-111.8546344
010690033,40.3969629,-111.8545401
010690034,40.3966878,-111.8545941
010690035,40.3967713,-111.8544963
010690112,40.3951968,-111.8532063
010760011,40.3945085,-111.8450456
